customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03965,Female,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.3,746.1,No
CUST-03966,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,83.04,114.61,Yes
CUST-03967,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.31,4478.81,No
CUST-03968,Female,1,No,No,6,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,56.9,314.67,No
CUST-03969,Female,1,Yes,Yes,32,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),59.54,1899.02,No
CUST-03970,Female,1,No,No,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,71.53,346.82,Yes
CUST-03971,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,40.62,899.63,No
CUST-03972,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.63,1241.51,No
CUST-03973,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.67,2065.9,No
CUST-03974,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),51.54,3705.99,No
CUST-03975,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.46,3832.55,No
CUST-03976,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.69,1114.65,No
CUST-03977,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,79.98,5769.38,No
CUST-03978,Female,1,Yes,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.46,1654.89,Yes
CUST-03979,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),84.64,1013.38,No
CUST-03980,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.84,3512.12,No
CUST-03981,Female,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.7,899.33,No
CUST-03982,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.38,18.2,No
CUST-03983,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.79,854.03,No
CUST-03984,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.93,4481.08,No
CUST-03985,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,70.41,5082.84,No
CUST-03986,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.41,177.76,No
CUST-03987,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,95.51,4993.64,No
CUST-03988,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.44,1301.94,No
CUST-03989,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.86,580.03,No
CUST-03990,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.18,1071.64,Yes
CUST-03991,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.22,698.79,Yes
CUST-03992,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.67,825.13,Yes
CUST-03993,Female,0,No,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),62.27,996.79,No
CUST-03994,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.8,1719.85,No
CUST-03995,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),99.25,4749.01,No
CUST-03996,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.22,2054.86,Yes
CUST-03997,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),95.85,763.29,No
CUST-03998,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),54.74,1259.22,No
CUST-03999,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.43,81.19,Yes
CUST-04000,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.86,379.0,No
CUST-04001,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.45,35.94,No
CUST-04002,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.45,95.93,Yes
CUST-04003,Male,1,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),72.53,2888.27,No
CUST-04004,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,93.81,2230.33,No
CUST-04005,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,98.36,583.24,No
CUST-04006,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.11,310.69,No
CUST-04007,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.31,480.32,Yes
CUST-04008,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.77,1219.09,No
CUST-04009,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),46.37,1992.32,No
CUST-04010,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),15.84,389.39,Yes
CUST-04011,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.11,316.74,No
CUST-04012,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.23,199.53,No
CUST-04013,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),82.68,2819.85,No
CUST-04014,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,82.79,257.11,Yes
CUST-04015,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),79.38,1428.33,Yes
CUST-04016,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.54,698.06,Yes
CUST-04017,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.29,196.8,Yes
CUST-04018,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.96,1307.4,No
CUST-04019,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,1361.12,No
CUST-04020,Female,1,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.8,52.43,No
CUST-04021,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.99,726.63,Yes
CUST-04022,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,67.54,876.06,No
CUST-04023,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.39,179.6,No
CUST-04024,Female,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.99,40.56,No
CUST-04025,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),83.28,5760.66,No
CUST-04026,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.61,93.85,No
CUST-04027,Male,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),93.2,2994.96,No
CUST-04028,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,96.88,1950.67,No
CUST-04029,Female,0,No,Yes,37,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,82.98,3065.66,No
CUST-04030,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),73.83,1242.06,No
CUST-04031,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,65.79,518.89,No
CUST-04032,Male,1,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.64,236.54,No
CUST-04033,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.89,473.52,Yes
CUST-04034,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.85,1005.28,No
CUST-04035,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.1,1053.65,Yes
CUST-04036,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.74,717.37,No
CUST-04037,Female,0,No,No,46,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,73.11,3366.12,No
CUST-04038,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.09,123.43,No
CUST-04039,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.89,273.02,Yes
CUST-04040,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.77,1873.89,No
CUST-04041,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.38,302.41,No
CUST-04042,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.32,856.7,No
CUST-04043,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.83,1189.32,No
CUST-04044,Female,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.35,1747.78,No
CUST-04045,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.52,21.19,Yes
CUST-04046,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,73.88,5324.69,No
CUST-04047,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,73.73,958.44,No
CUST-04048,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,111.75,4338.36,No
CUST-04049,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.08,152.73,No
CUST-04050,Female,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.71,1142.3,Yes
CUST-04051,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),58.64,530.8,No
CUST-04052,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),62.82,4522.46,No
CUST-04053,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.76,959.15,No
CUST-04054,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,101.67,1830.68,No
CUST-04055,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),81.52,904.54,Yes
CUST-04056,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.85,169.33,No
CUST-04057,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),16.03,247.73,No
CUST-04058,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.11,2553.09,No
CUST-04059,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.07,1447.26,No
CUST-04060,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.07,114.54,Yes
CUST-04061,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,40.76,782.37,No
CUST-04062,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.71,2093.18,No
CUST-04063,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,82.5,497.2,No
CUST-04064,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.35,186.31,No
CUST-04065,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,85.13,71.9,No
CUST-04066,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,57.68,188.26,No
CUST-04067,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,83.74,1172.3,Yes
CUST-04068,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.48,1352.63,Yes
CUST-04069,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,99.02,1593.03,No
CUST-04070,Female,1,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,83.15,582.76,No
CUST-04071,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,53.92,2625.66,No
CUST-04072,Male,1,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.42,1382.54,Yes
CUST-04073,Male,1,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.26,151.03,No
CUST-04074,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.66,5235.91,No
CUST-04075,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.45,2702.33,Yes
CUST-04076,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.47,573.34,No
CUST-04077,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,53.7,152.13,Yes
CUST-04078,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.21,376.55,Yes
CUST-04079,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,86.19,81.2,Yes
CUST-04080,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),61.98,68.54,No
CUST-04081,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.15,494.02,No
CUST-04082,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.15,1686.25,Yes
CUST-04083,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.19,57.94,Yes
CUST-04084,Male,1,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,67.98,1697.91,No
CUST-04085,Male,1,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),46.81,602.89,No
CUST-04086,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.01,48.77,Yes
CUST-04087,Male,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.42,518.94,No
CUST-04088,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,17.23,201.28,No
CUST-04089,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,85.34,3417.71,No
CUST-04090,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.95,91.61,No
CUST-04091,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.43,80.83,Yes
CUST-04092,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,73.3,5271.56,No
CUST-04093,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,48.07,475.77,No
CUST-04094,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,55.88,119.82,No
CUST-04095,Female,0,No,No,33,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),49.29,1636.05,No
CUST-04096,Male,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),78.5,941.74,No
CUST-04097,Male,1,No,Yes,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,55.74,4008.68,No
CUST-04098,Female,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),16.96,149.14,No
CUST-04099,Female,0,No,Yes,7,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.97,541.39,No
CUST-04100,Female,0,No,Yes,62,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.05,4221.58,No
CUST-04101,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,96.68,4936.89,Yes
CUST-04102,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),87.22,6284.07,No
CUST-04103,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.83,262.01,No
CUST-04104,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.42,64.95,No
CUST-04105,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),63.78,1027.23,No
CUST-04106,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),98.31,7075.46,No
CUST-04107,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.57,68.84,No
CUST-04108,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),83.09,2174.19,No
CUST-04109,Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,50.44,1449.49,No
CUST-04110,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.61,508.26,No
CUST-04111,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.42,3313.29,No
CUST-04112,Female,1,No,No,40,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,53.46,2148.53,No
CUST-04113,Female,0,No,No,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,56.67,3722.1,No
CUST-04114,Female,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.67,388.13,Yes
CUST-04115,Female,1,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.8,90.48,Yes
